k_hMpc,P_LCDM,P_convA,P_convB,T_k,dsigma2_dlnk
1.352953344944566316e-01,3.817920694032226493e+03,3.817920694032226493e+03,3.817920694032226493e+03,1.000000000000000000e+00,3.774200325025436897e-01
1.357635531991525923e-01,3.797758835920991714e+03,3.797758835920991714e+03,3.797758835920991714e+03,1.000000000000000000e+00,3.787006304742154827e-01
1.362333922757280325e-01,3.777287011585362052e+03,3.777287011585362052e+03,3.777287011585362052e+03,1.000000000000000000e+00,3.799390931329848509e-01
1.367048573318294935e-01,3.756510601084689370e+03,3.756510601084689370e+03,3.756510601084689370e+03,1.000000000000000000e+00,3.811348645201607099e-01
1.371779539945099657e-01,3.735435068836980463e+03,3.735435068836980463e+03,3.735435068836980463e+03,1.000000000000000000e+00,3.822874012478957306e-01
1.376526879102962508e-01,3.714065961126114871e+03,3.714065961126114871e+03,3.714065961126114871e+03,1.000000000000000000e+00,3.833961728779670675e-01
1.381290647452558806e-01,3.692408903566018580e+03,3.692408903566018580e+03,3.692408903566018580e+03,1.000000000000000000e+00,3.844606622956091568e-01
1.386070901850655068e-01,3.670469598523673085e+03,3.670469598523673085e+03,3.670469598523673085e+03,1.000000000000000000e+00,3.854803660780923846e-01
1.390867699350778752e-01,3.648253822502551429e+03,3.648253822502551429e+03,3.648253822502551429e+03,1.000000000000000000e+00,3.864547948576769754e-01
1.395681097203904930e-01,3.625767489051764642e+03,3.625767489051764642e+03,3.625767489051764642e+03,1.000000000000000000e+00,3.873834806835508848e-01
1.400511152859136854e-01,3.603020166052254353e+03,3.603020166052254353e+03,3.603020166052254353e+03,1.000000000000000000e+00,3.882663569914807655e-01
1.405357923964395961e-01,3.580026742317675598e+03,3.580026742317675598e+03,3.580026742317675598e+03,1.000000000000000000e+00,3.891039569894647054e-01
1.410221468367103548e-01,3.556802372510269834e+03,3.556802372510269834e+03,3.556802372510269834e+03,1.000000000000000000e+00,3.898968849008009330e-01
1.415101844114875496e-01,3.533362019947389399e+03,3.533362019947389399e+03,3.533362019947389399e+03,1.000000000000000000e+00,3.906457675906181981e-01
1.419999109456212549e-01,3.509720448346591184e+03,3.509720448346591184e+03,3.509720448346591184e+03,1.000000000000000000e+00,3.913512536919665497e-01
1.424913322841200869e-01,3.485892214086446529e+03,3.485892214086446529e+03,3.485892214086446529e+03,1.000000000000000000e+00,3.920140127325713042e-01
1.429844542922202311e-01,3.461891658976915551e+03,3.461891658976915551e+03,3.461891658976915551e+03,1.000000000000000000e+00,3.926347342635672644e-01
1.434792828554558863e-01,3.437732903532389628e+03,3.437732903532389628e+03,3.437732903532389628e+03,1.000000000000000000e+00,3.932141269915082615e-01
1.439758238797292367e-01,3.413429840740460349e+03,3.413429840740460349e+03,3.413429840740460349e+03,1.000000000000000000e+00,3.937529179149494296e-01
1.444740832913815887e-01,3.388996130317961615e+03,3.388996130317961615e+03,3.388996130317961615e+03,1.000000000000000000e+00,3.942518514667726071e-01
1.449740670372631768e-01,3.364445264893237891e+03,3.364445264893237891e+03,3.364445264893237891e+03,1.000000000000000000e+00,3.947116970455204488e-01
1.454757810848047728e-01,3.339793676030856204e+03,3.339793676030856204e+03,3.339793676030856204e+03,1.000000000000000000e+00,3.951336165707242665e-01
1.459792314220886011e-01,3.315061820811584312e+03,3.315061820811584312e+03,3.315061820811584312e+03,1.000000000000000000e+00,3.955193097063343655e-01
1.464844240579201984e-01,3.290269994586149096e+03,3.290269994586149096e+03,3.290269994586149096e+03,1.000000000000000000e+00,3.958705314214963078e-01
1.469913650218997170e-01,3.265437999115913499e+03,3.265437999115913499e+03,3.265437999115913499e+03,1.000000000000000000e+00,3.961890522956371674e-01
1.475000603644939512e-01,3.240585139180682290e+03,3.240585139180682290e+03,3.240585139180682290e+03,1.000000000000000000e+00,3.964766569730617252e-01
1.480105161571087791e-01,3.215730220319746422e+03,3.215730220319746422e+03,3.215730220319746422e+03,1.000000000000000000e+00,3.967351426942208881e-01
1.485227384921612714e-01,3.190891547662659377e+03,3.190891547662659377e+03,3.190891547662659377e+03,1.000000000000000000e+00,3.969663179053241064e-01
1.490367334831530777e-01,3.166086925805834198e+03,3.166086925805834198e+03,3.166086925805834198e+03,1.000000000000000000e+00,3.971720009477965330e-01
1.495525072647425346e-01,3.141333659691373214e+03,3.141333659691373214e+03,3.141333659691373214e+03,1.000000000000000000e+00,3.973540188289343966e-01
1.500700659928183855e-01,3.116648556443861253e+03,3.116648556443861253e+03,3.116648556443861253e+03,1.000000000000000000e+00,3.975142060749010109e-01
1.505894158445730269e-01,3.092048486762500033e+03,3.092048486762500033e+03,3.092048486762500033e+03,1.000000000000000000e+00,3.976544755113960994e-01
1.511105630185768378e-01,3.067553806759532563e+03,3.067553806759532563e+03,3.067553806759532563e+03,1.000000000000000000e+00,3.977772635130228940e-01
1.516335137348511497e-01,3.043185978618273566e+03,3.043185978618273566e+03,3.043185978618273566e+03,1.000000000000000000e+00,3.978852388272640095e-01
1.521582742349432971e-01,3.018965792389625676e+03,3.018965792389625676e+03,3.018965792389625676e+03,1.000000000000000000e+00,3.979810755798466881e-01
1.526848507820006140e-01,2.994913367890479094e+03,2.994913367890479094e+03,2.994913367890479094e+03,1.000000000000000000e+00,3.980674513962322858e-01
1.532132496608458461e-01,2.971048165556163895e+03,2.971048165556163895e+03,2.971048165556163895e+03,1.000000000000000000e+00,3.981470466697871746e-01
1.537434771780512577e-01,2.947388998587537117e+03,2.947388998587537117e+03,2.947388998587537117e+03,1.000000000000000000e+00,3.982225440103140390e-01
1.542755396620146546e-01,2.923954046314503557e+03,2.923954046314503557e+03,2.923954046314503557e+03,1.000000000000000000e+00,3.982966278732041898e-01
1.548094434630343241e-01,2.900760868701342588e+03,2.900760868701342588e+03,2.900760868701342588e+03,1.000000000000000000e+00,3.983719843694945029e-01
1.553451949533855847e-01,2.877826421920738539e+03,2.877826421920738539e+03,2.877826421920738539e+03,1.000000000000000000e+00,3.984513012569390611e-01
1.558828005273960593e-01,2.855167017206854325e+03,2.855167017206854325e+03,2.855167017206854325e+03,1.000000000000000000e+00,3.985372600554264455e-01
1.564222666015223917e-01,2.832797579107602360e+03,2.832797579107602360e+03,2.832797579107602360e+03,1.000000000000000000e+00,3.986324292303484174e-01
1.569635996144266021e-01,2.810731901494938484e+03,2.810731901494938484e+03,2.810731901494938484e+03,1.000000000000000000e+00,3.987392937675947047e-01
1.575068060270535808e-01,2.788983276682075484e+03,2.788983276682075484e+03,2.788983276682075484e+03,1.000000000000000000e+00,3.988603397283807528e-01
1.580518923227072214e-01,2.767564528454612173e+03,2.767564528454612173e+03,2.767564528454612173e+03,1.000000000000000000e+00,3.989980571131803155e-01
1.585988650071284145e-01,2.746488030760678612e+03,2.746488030760678612e+03,2.746488030760678612e+03,1.000000000000000000e+00,3.991549408174955849e-01
1.591477306085727073e-01,2.725765726921710666e+03,2.725765726921710666e+03,2.725765726921710666e+03,1.000000000000000000e+00,3.993334917435130693e-01
1.596984956778877696e-01,2.705409149324980717e+03,2.705409149324980717e+03,2.705409149324980717e+03,1.000000000000000000e+00,3.995362180684219888e-01
1.602511667885924418e-01,2.685429439562611606e+03,2.685429439562611606e+03,2.685429439562611606e+03,1.000000000000000000e+00,3.997656366704401831e-01
1.608057505369541729e-01,2.665837368984506156e+03,2.665837368984506156e+03,2.665837368984506156e+03,1.000000000000000000e+00,4.000242747137633392e-01
1.613622535420683179e-01,2.646642788801652841e+03,2.646642788801652841e+03,2.646642788801652841e+03,1.000000000000000000e+00,4.003145850531328320e-01
1.619206824459369920e-01,2.627850502978996246e+03,2.627850502978996246e+03,2.627850502978996246e+03,1.000000000000000000e+00,4.006383122430218768e-01
1.624810439135487838e-01,2.609462816447010937e+03,2.609462816447010937e+03,2.609462816447010937e+03,1.000000000000000000e+00,4.009968542388913093e-01
1.630433446329574154e-01,2.591481936567719458e+03,2.591481936567719458e+03,2.591481936567719458e+03,1.000000000000000000e+00,4.013916194743631372e-01
1.636075913153623163e-01,2.573910000332791242e+03,2.573910000332791242e+03,2.573910000332791242e+03,1.000000000000000000e+00,4.018240306754741198e-01
1.641737906951882264e-01,2.556749084103542373e+03,2.556749084103542373e+03,2.556749084103542373e+03,1.000000000000000000e+00,4.022955261134036342e-01
1.647419495301663539e-01,2.540001213322607782e+03,2.540001213322607782e+03,2.540001213322607782e+03,1.000000000000000000e+00,4.028075609120743694e-01
1.653120746014139497e-01,2.523668372201429065e+03,2.523668372201429065e+03,2.523668372201429065e+03,1.000000000000000000e+00,4.033616084122094159e-01
1.658841727135159927e-01,2.507752513387505587e+03,2.507752513387505587e+03,2.507752513387505587e+03,1.000000000000000000e+00,4.039591615934562396e-01
1.664582506946060414e-01,2.492255544274483782e+03,2.492255544274483782e+03,2.492255544274483782e+03,1.000000000000000000e+00,4.046017307669426688e-01
1.670343153964483351e-01,2.477176160887851438e+03,2.477176160887851438e+03,2.477176160887851438e+03,1.000000000000000000e+00,4.052903253862916166e-01
1.676123736945186182e-01,2.462506733753577919e+03,2.462506733753577919e+03,2.462506733753577919e+03,1.000000000000000000e+00,4.060249202362243848e-01
1.681924324880869903e-01,2.448239096721048099e+03,2.448239096721048099e+03,2.448239096721048099e+03,1.000000000000000000e+00,4.068053767164486190e-01
1.687744987002996466e-01,2.434365320605835223e+03,2.434365320605835223e+03,2.434365320605835223e+03,1.000000000000000000e+00,4.076315683774746623e-01
1.693585792782623667e-01,2.420877705862655148e+03,2.420877705862655148e+03,2.420877705862655148e+03,1.000000000000000000e+00,4.085033806192782668e-01
1.699446811931224210e-01,2.407768775508818635e+03,2.407768775508818635e+03,2.407768775508818635e+03,1.000000000000000000e+00,4.094207103962215211e-01
1.705328114401524209e-01,2.395031268288773845e+03,2.395031268288773845e+03,2.395031268288773845e+03,1.000000000000000000e+00,4.103834659279280150e-01
1.711229770388335569e-01,2.382658132070357169e+03,2.382658132070357169e+03,2.382658132070357169e+03,1.000000000000000000e+00,4.113915664157006824e-01
1.717151850329393659e-01,2.370642517457431950e+03,2.370642517457431950e+03,2.370642517457431950e+03,1.000000000000000000e+00,4.124449417630181580e-01
1.723094424906203015e-01,2.358975853774814823e+03,2.358975853774814823e+03,2.358975853774814823e+03,1.000000000000000000e+00,4.135431960911430949e-01
1.729057565044872236e-01,2.347642511610106794e+03,2.347642511610106794e+03,2.347642511610106794e+03,1.000000000000000000e+00,4.146846529431391648e-01
1.735041341916967184e-01,2.336625486894639380e+03,2.336625486894639380e+03,2.336625486894639380e+03,1.000000000000000000e+00,4.158673190265736452e-01
1.741045826940355312e-01,2.325908144943169191e+03,2.325908144943169191e+03,2.325908144943169191e+03,1.000000000000000000e+00,4.170891866181192786e-01
1.747071091780067476e-01,2.315474201400731545e+03,2.315474201400731545e+03,2.315474201400731545e+03,1.000000000000000000e+00,4.183482314397807267e-01
1.753117208349140310e-01,2.305307704360278876e+03,2.305307704360278876e+03,2.305307704360278876e+03,1.000000000000000000e+00,4.196424106345372773e-01
1.759184248809484152e-01,2.295393017606808826e+03,2.295393017606808826e+03,2.295393017606808826e+03,1.000000000000000000e+00,4.209696608422596187e-01
1.765272285572738742e-01,2.285714804946287131e+03,2.285714804946287131e+03,2.285714804946287131e+03,1.000000000000000000e+00,4.223278963769193095e-01
1.771381391301145025e-01,2.276258015149031053e+03,2.276258015149031053e+03,2.276258015149031053e+03,1.000000000000000000e+00,4.237150074261373245e-01
1.777511638908402525e-01,2.267006761348418877e+03,2.267006761348418877e+03,2.267006761348418877e+03,1.000000000000000000e+00,4.251286508407872700e-01
1.783663101560545583e-01,2.257941944082626833e+03,2.257941944082626833e+03,2.257941944082626833e+03,1.000000000000000000e+00,4.265657942700358252e-01
1.789835852676814609e-01,2.249044097475403760e+03,2.249044097475403760e+03,2.249044097475403760e+03,1.000000000000000000e+00,4.280232343614587820e-01
1.796029965930536765e-01,2.240294071704877297e+03,2.240294071704877297e+03,2.240294071704877297e+03,1.000000000000000000e+00,4.294977237984811680e-01
1.802245515249998320e-01,2.231673020262478531e+03,2.231673020262478531e+03,2.231673020262478531e+03,1.000000000000000000e+00,4.309859698230715241e-01
1.808482574819330335e-01,2.223162388816110706e+03,2.223162388816110706e+03,2.223162388816110706e+03,1.000000000000000000e+00,4.324846330075713952e-01
1.814741219079394063e-01,2.214743905633213672e+03,2.214743905633213672e+03,2.214743905633213672e+03,1.000000000000000000e+00,4.339903262818970986e-01
1.821021522728672459e-01,2.206399573521966431e+03,2.206399573521966431e+03,2.206399573521966431e+03,1.000000000000000000e+00,4.354996142226522648e-01
1.827323560724155860e-01,2.198111642147299790e+03,2.198111642147299790e+03,2.198111642147299790e+03,1.000000000000000000e+00,4.370090084152503662e-01
1.833647408282239322e-01,2.189861850800861703e+03,2.189861850800861703e+03,2.189861850800861703e+03,1.000000000000000000e+00,4.385148165313157986e-01
1.839993140879621625e-01,2.181631233298353891e+03,2.181631233298353891e+03,2.181631233298353891e+03,1.000000000000000000e+00,4.400130982709513083e-01
1.846360834254202610e-01,2.173401044217573144e+03,2.173401044217573144e+03,2.173401044217573144e+03,1.000000000000000000e+00,4.414998473762083986e-01
1.852750564405994949e-01,2.165152821609811326e+03,2.165152821609811326e+03,2.165152821609811326e+03,1.000000000000000000e+00,4.429710050171920543e-01
1.859162407598020095e-01,2.156868387734258704e+03,2.156868387734258704e+03,2.156868387734258704e+03,1.000000000000000000e+00,4.444224610010028553e-01
1.865596440357226993e-01,2.148529851335876629e+03,2.148529851335876629e+03,2.148529851335876629e+03,1.000000000000000000e+00,4.458500553576233427e-01
1.872052739475399408e-01,2.140119611423576771e+03,2.140119611423576771e+03,2.140119611423576771e+03,1.000000000000000000e+00,4.472495803103296308e-01
1.878531382010082129e-01,2.131620362504910645e+03,2.131620362504910645e+03,2.131620362504910645e+03,1.000000000000000000e+00,4.486167826378150147e-01
1.885032445285488023e-01,2.123015779326339270e+03,2.123015779326339270e+03,2.123015779326339270e+03,1.000000000000000000e+00,4.499475101484251005e-01
1.891556006893429509e-01,2.114292599795800925e+03,2.114292599795800925e+03,2.114292599795800925e+03,1.000000000000000000e+00,4.512381627124417149e-01
1.898102144694240045e-01,2.105438527561857427e+03,2.105438527561857427e+03,2.105438527561857427e+03,1.000000000000000000e+00,4.524852636105672898e-01
1.904670936817711158e-01,2.096441523917062568e+03,2.096441523917062568e+03,2.096441523917062568e+03,1.000000000000000000e+00,4.536853129886960767e-01
1.911262461664013645e-01,2.087289816149680064e+03,2.087289816149680064e+03,2.087289816149680064e+03,1.000000000000000000e+00,4.548347911584108005e-01
1.917876797904641273e-01,2.077971906538925396e+03,2.077971906538925396e+03,2.077971906538925396e+03,1.000000000000000000e+00,4.559301621597231513e-01
1.924514024483345853e-01,2.068476581958648239e+03,2.068476581958648239e+03,2.068476581958648239e+03,1.000000000000000000e+00,4.569678775861740760e-01
1.931174220617085657e-01,2.058792924053465867e+03,2.058792924053465867e+03,2.058792924053465867e+03,1.000000000000000000e+00,4.579443806718251353e-01
1.937857465796961609e-01,2.048910833749966514e+03,2.048910833749966514e+03,2.048910833749966514e+03,1.000000000000000000e+00,4.588562257050747273e-01
1.944563839789172077e-01,2.038824142527217646e+03,2.038824142527217646e+03,2.038824142527217646e+03,1.000000000000000000e+00,4.597007855274927723e-01
1.951293422635962393e-01,2.028528484076045288e+03,2.028528484076045288e+03,2.028528484076045288e+03,1.000000000000000000e+00,4.604757982184934373e-01
