y_keff_inv,y_Mpc_over_h,r_y,dr_dy,m_r_eff_hMpc
0.7607607607607607,0.5071738405071738,1.007114650422602,0.008481800897012911,1.984313483298443
0.7707707707707707,0.5138471805138471,1.0071995061436678,0.00847244871676232,1.984313483298443
0.7807807807807807,0.5205205205205204,1.0072842705382452,0.008463553396192142,1.984313483298443
0.7907907907907907,0.5271938605271939,1.0073689481683104,0.008455112142324108,1.984313483298443
0.8008008008008007,0.5338672005338672,1.0074535435578635,0.008447122212330177,1.984313483298443
0.8108108108108109,0.5405405405405406,1.0075380612204254,0.008439580877005049,1.984313483298443
0.8208208208208209,0.5472138805472139,1.0076225056253085,0.008432485465335074,1.984313483298443
0.8308308308308309,0.5538872205538873,1.0077068812257464,0.008425833328054789,1.984313483298443
0.8408408408408409,0.5605605605605606,1.0077911924486045,0.008419621850512862,1.984313483298443
0.8508508508508509,0.5672339005672339,1.0078754436849424,0.008413848466392766,1.984313483298443
0.8608608608608609,0.5739072405739073,1.007959639316108,0.008408510622296984,1.984313483298443
0.8708708708708709,0.5805805805805806,1.0080437836822043,0.008403605820365631,1.984313483298443
0.8808808808808809,0.5872539205872539,1.0081278811080507,0.008399131583894898,1.984313483298443
0.8908908908908909,0.5939272605939273,1.0082119358941237,0.008395085468899608,1.984313483298443
0.9009009009009009,0.6006006006006006,1.0082959523071937,0.008391465077992379,1.984313483298443
0.9109109109109109,0.6072739406072739,1.0083799346050415,0.008388268026048603,1.984313483298443
0.9209209209209209,0.6139472806139473,1.0084638870070364,0.008385491980963338,1.984313483298443
0.9309309309309309,0.6206206206206206,1.0085478137180448,0.008383134631219499,1.984313483298443
